,player.id,player.name,offsides,games.minutes,games.number,games.position,games.rating,games.captain,games.substitute,shots.total,shots.on,goals.total,goals.conceded,goals.assists,goals.saves,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,dribbles.past,fouls.drawn,fouls.committed,cards.yellow,cards.red,penalty.won,penalty.commited,penalty.scored,penalty.missed,penalty.saved,fixture
7,293,Curtis Jones,0.0,82.0,17,M,6.6,False,False,1.0,1.0,,0,,,31.0,,28,2.0,,,6.0,3.0,1.0,,1.0,1.0,,0,0,,,0,0,,868289
8,306,Mohamed Salah,0.0,90.0,11,F,7.9,False,False,3.0,2.0,1.0,0,,,41.0,3.0,32,,,1.0,11.0,3.0,3.0,2.0,1.0,,1.0,0,0,,,0,0,,868289
9,2678,Diogo Jota,0.0,73.0,20,F,6.7,False,False,1.0,,,0,,,18.0,3.0,13,,,,8.0,1.0,1.0,,1.0,1.0,1.0,0,0,,,0,0,,868289
10,51617,Darwin Núñez,1.0,65.0,27,F,6.2,False,False,1.0,,,0,,,11.0,1.0,9,,,,6.0,1.0,,,1.0,,1.0,0,0,,,0,0,,868289
11,2489,Luis Díaz,0.0,25.0,23,F,6.7,False,True,,,,0,,,10.0,,7,,,,1.0,1.0,,,,1.0,,0,0,,,0,0,,868289
12,292,Jordan Henderson,0.0,17.0,14,M,6.3,False,True,,,,0,,,12.0,1.0,9,,,,1.0,,,,,,1.0,0,0,,,0,0,,868289
13,1600,Konstantinos Tsimikas,0.0,8.0,21,D,6.7,False,True,,,,0,,,4.0,,4,,,,1.0,1.0,,,,1.0,,0,0,,,0,0,,868289
14,296,James Milner,0.0,8.0,7,M,6.3,False,True,,,,0,,,3.0,,3,,,,2.0,1.0,,,,,1.0,0,0,,,0,0,,868289
15,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868289
16,284,Joe Gomez,0.0,,2,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868289
17,286,Joël Matip,0.0,,32,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868289
18,19035,Harvey Elliott,0.0,,19,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868289
19,153066,Fabio Carvalho,0.0,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868289
0,280,Alisson,0.0,90.0,1,G,6.9,False,False,,,,1,,2.0,18.0,,17,,,,,,,,,,,0,0,,,0,0,0.0,868309
1,283,Trent Alexander-Arnold,0.0,90.0,66,D,7,False,False,1.0,1.0,,0,,,63.0,2.0,45,,,1.0,8.0,4.0,3.0,3.0,2.0,,1.0,1,0,,,0,0,,868309
2,1145,Ibrahima Konaté,0.0,90.0,5,D,6.3,False,False,,,,0,,,53.0,,45,3.0,,2.0,6.0,5.0,,,,1.0,1.0,1,0,,1.0,0,0,,868309
3,290,Virgil van Dijk,1.0,90.0,4,D,7.2,False,False,,,,0,,,87.0,1.0,82,,,2.0,10.0,7.0,,,1.0,,,0,0,,,0,0,,868309
4,289,Andrew Robertson,0.0,72.0,26,D,6.7,False,False,,,,0,,,47.0,1.0,39,1.0,,,4.0,2.0,1.0,,1.0,,,0,0,,,0,0,,868309
5,293,Curtis Jones,0.0,63.0,17,M,6.7,False,False,,,,0,,,29.0,,25,4.0,1.0,,14.0,6.0,4.0,2.0,2.0,,2.0,0,0,,,0,0,,868309
6,299,Fabinho,0.0,81.0,3,M,6.9,False,False,,,,0,,,45.0,1.0,38,2.0,,2.0,9.0,3.0,,,,,6.0,1,0,,,0,0,,868309
7,292,Jordan Henderson,0.0,72.0,14,M,6.5,True,False,,,,0,,,32.0,1.0,28,1.0,,,6.0,1.0,,,2.0,,1.0,0,0,,,0,0,,868309
8,306,Mohamed Salah,1.0,90.0,11,F,6.3,False,False,1.0,1.0,,0,1.0,,28.0,1.0,20,,,,15.0,3.0,8.0,2.0,1.0,1.0,,0,0,,,0,0,,868309
9,247,Cody Gakpo,0.0,90.0,18,F,7.2,False,False,1.0,1.0,,0,,,25.0,2.0,21,1.0,,,21.0,10.0,4.0,3.0,1.0,5.0,3.0,0,0,,,0,0,,868309
10,2489,Luis Díaz,1.0,72.0,23,F,6.7,False,False,1.0,,,0,,,19.0,,17,1.0,,1.0,13.0,7.0,5.0,1.0,,4.0,1.0,0,0,,,0,0,,868309
11,2678,Diogo Jota,0.0,27.0,20,F,6.5,False,True,,,,0,,,14.0,,10,,,,2.0,,1.0,,1.0,,,0,0,,,0,0,,868309
12,1600,Konstantinos Tsimikas,0.0,18.0,21,D,6.9,False,True,,,,0,,,17.0,,15,1.0,,,3.0,2.0,1.0,1.0,1.0,,,0,0,,,0,0,,868309
13,296,James Milner,0.0,18.0,7,M,7,False,True,,,,0,,,18.0,,14,2.0,,,4.0,3.0,,,,1.0,,0,0,,,0,0,,868309
14,302,Roberto Firmino,1.0,18.0,9,F,7.3,False,True,1.0,1.0,1.0,0,,,4.0,,4,,,,,,,,,,,0,0,,,0,0,,868309
15,19035,Harvey Elliott,0.0,9.0,19,M,6.9,False,True,1.0,1.0,,0,,,11.0,,10,2.0,,,4.0,2.0,,,,,1.0,0,0,,,0,0,,868309
16,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868309
17,284,Joe Gomez,0.0,,2,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868309
18,286,Joël Matip,0.0,,32,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868309
19,153066,Fabio Carvalho,0.0,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868309
0,280,Alisson,0.0,90.0,1,G,6.2,False,False,,,,2,,1.0,29.0,,22,,,,,,,,,,,0,0,,,0,0,0.0,867947
1,283,Trent Alexander-Arnold,0.0,90.0,66,D,6.9,False,False,,,,0,,,61.0,1.0,36,2.0,,1.0,5.0,2.0,,,,,2.0,0,0,,,0,0,,867947
2,286,Joël Matip,0.0,90.0,32,D,6.6,False,False,,,,0,,,93.0,,79,3.0,1.0,2.0,13.0,5.0,3.0,1.0,1.0,1.0,,0,0,,,0,0,,867947
3,290,Virgil van Dijk,0.0,90.0,4,M,6.5,False,False,,,,0,,,95.0,,79,2.0,,,7.0,5.0,,,1.0,,1.0,0,0,,1.0,0,0,,867947
4,289,Andrew Robertson,1.0,90.0,26,D,6.5,False,False,,,,0,,,58.0,,43,2.0,1.0,,14.0,6.0,3.0,,,1.0,2.0,0,0,,,0,0,,867947
5,292,Jordan Henderson,0.0,90.0,14,M,7.2,True,False,1.0,,,0,,,63.0,2.0,45,,,1.0,1.0,,,,,,1.0,0,0,,,0,0,,867947
6,299,Fabinho,0.0,59.0,3,D,6.9,False,False,,,,0,,,36.0,,29,1.0,1.0,1.0,3.0,2.0,,,,1.0,,0,0,,,0,0,,867947
7,507,Thiago Alcântara,0.0,51.0,6,M,6.9,False,False,,,,0,,,54.0,1.0,47,,,1.0,9.0,3.0,1.0,,1.0,1.0,,0,0,,,0,0,,867947
8,306,Mohamed Salah,2.0,90.0,11,F,7.6,False,False,2.0,1.0,1.0,0,,,32.0,1.0,22,,,1.0,8.0,2.0,5.0,2.0,2.0,,,0,0,,,0,0,,867947
9,302,Roberto Firmino,0.0,51.0,9,F,6.7,False,False,,,,0,,,24.0,,18,1.0,1.0,,4.0,2.0,,,,,,0,0,,,0,0,,867947
10,2489,Luis Díaz,0.0,78.0,23,F,6.7,False,False,1.0,,,0,,,23.0,,19,,,,10.0,3.0,1.0,1.0,,2.0,1.0,0,0,,,0,0,,867947
11,18812,Adrián,0.0,,13,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867947
12,284,Joe Gomez,0.0,,2,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867947
13,36922,Sepp van den Berg,0.0,,72,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867947
14,284366,Luke Chambers,0.0,,88,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867947
15,310187,Stefan Bajčetić,0.0,,43,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867947
16,153066,Fabio Carvalho,0.0,12.0,28,M,6.6,False,True,1.0,,,0,,,2.0,,2,,,2.0,4.0,1.0,,,,,2.0,0,0,,,0,0,,867947
17,19035,Harvey Elliott,0.0,39.0,19,M,6.2,False,True,,,,0,,,20.0,1.0,17,,,1.0,5.0,1.0,1.0,,,1.0,,0,0,,,0,0,,867947
18,296,James Milner,0.0,31.0,7,M,6.2,False,True,,,,0,,,16.0,,10,,,,6.0,,,,,,,0,0,,,0,0,,867947
19,51617,Darwin Núñez,1.0,39.0,27,F,7.5,False,True,4.0,3.0,1.0,0,1.0,,6.0,2.0,5,,,,7.0,3.0,1.0,,,,,0,0,,,0,0,,867947
0,280,Alisson,0.0,90.0,1,G,6.7,False,False,,,,2,,3.0,36.0,,32,,,,,,,,,,,0,0,,,0,0,0.0,867972
1,283,Trent Alexander-Arnold,0.0,90.0,66,D,7.2,False,False,1.0,,,0,,,58.0,2.0,46,3.0,,,7.0,4.0,1.0,1.0,1.0,,2.0,1,0,,,0,0,,867972
2,284,Joe Gomez,0.0,90.0,2,D,6.9,False,False,,,,0,,,101.0,,88,1.0,1.0,2.0,9.0,5.0,,,1.0,,,0,0,,,0,0,,867972
3,290,Virgil van Dijk,0.0,90.0,4,D,6.9,False,False,,,,0,,,92.0,,77,,1.0,3.0,9.0,6.0,,,1.0,,1.0,0,0,,,0,0,,867972
4,289,Andrew Robertson,0.0,85.0,26,D,6.6,False,False,,,,0,,,68.0,2.0,58,,,,2.0,,,,,,,0,0,,,0,0,,867972
5,19035,Harvey Elliott,1.0,90.0,19,M,6.3,False,False,2.0,,,0,,,55.0,2.0,48,,,,7.0,2.0,1.0,1.0,2.0,1.0,1.0,0,0,,,0,0,,867972
6,292,Jordan Henderson,0.0,59.0,14,M,7,True,False,1.0,,,0,,,43.0,1.0,34,2.0,1.0,,3.0,3.0,,,,,,0,0,,,0,0,,867972
7,296,James Milner,0.0,73.0,7,M,6.7,False,False,1.0,,,0,,,44.0,1.0,34,,,,15.0,7.0,3.0,3.0,4.0,2.0,1.0,0,0,,,0,0,,867972
8,306,Mohamed Salah,1.0,90.0,11,F,7.5,False,False,2.0,1.0,1.0,0,,,24.0,4.0,16,1.0,,,13.0,5.0,3.0,2.0,,1.0,,0,0,,,0,0,,867972
9,302,Roberto Firmino,0.0,90.0,9,F,7,False,False,1.0,1.0,,0,,,54.0,1.0,46,3.0,,,10.0,7.0,1.0,,,1.0,,0,0,,,0,0,,867972
10,2489,Luis Díaz,0.0,90.0,23,F,6.3,False,False,2.0,1.0,,0,,,41.0,,33,1.0,,,24.0,9.0,3.0,2.0,1.0,3.0,2.0,0,0,,,0,0,,867972
11,180316,Harvey Davies,0.0,,95,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867972
12,18812,Adrián,0.0,,13,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867972
13,127472,Nathaniel Phillips,0.0,,47,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867972
14,1600,Konstantinos Tsimikas,0.0,11.0,21,D,6.7,False,True,,,,0,,,3.0,,3,1.0,,1.0,2.0,1.0,,,1.0,,,0,0,,,0,0,,867972
15,36922,Sepp van den Berg,0.0,,72,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867972
16,310187,Stefan Bajčetić,0.0,,43,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867972
17,153066,Fabio Carvalho,0.0,17.0,28,M,6.7,False,True,1.0,1.0,,0,,,8.0,,8,,,,4.0,1.0,1.0,1.0,,,,0,0,,,0,0,,867972
18,334729,Bobby Clark,0.0,,42,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867972
19,299,Fabinho,0.0,31.0,3,M,6.9,False,True,1.0,1.0,,0,,,18.0,,17,1.0,,,4.0,3.0,,,,2.0,,0,0,,,0,0,,867972
0,280,Alisson,0.0,90.0,1,G,7.9,False,False,,,,0,,4.0,24.0,,21,,,,1.0,1.0,,,,,,0,0,,,0,0,0.0,868000
1,283,Trent Alexander-Arnold,1.0,59.0,66,D,7.2,False,False,,,,0,,,43.0,1.0,31,,,1.0,1.0,,,,,,,0,0,,,0,0,,868000
2,284,Joe Gomez,0.0,90.0,2,D,7.6,False,False,,,,0,,,77.0,1.0,64,5.0,1.0,3.0,9.0,8.0,,,,1.0,,0,0,,,0,0,,868000
3,290,Virgil van Dijk,0.0,90.0,4,D,7.9,True,False,1.0,,,0,,,83.0,,75,,3.0,2.0,5.0,4.0,,,,,1.0,1,0,,,0,0,,868000
4,1600,Konstantinos Tsimikas,0.0,59.0,21,D,7.5,False,False,1.0,,,0,,,33.0,2.0,28,1.0,1.0,3.0,7.0,4.0,2.0,1.0,,2.0,2.0,0,0,,,0,0,,868000
5,19035,Harvey Elliott,0.0,80.0,19,M,6.9,False,False,1.0,1.0,,0,,,28.0,,21,1.0,,,4.0,3.0,1.0,1.0,,1.0,,0,0,,,0,0,,868000
6,299,Fabinho,0.0,90.0,3,M,6.9,False,False,1.0,1.0,,0,,,43.0,1.0,37,1.0,,1.0,7.0,1.0,,,1.0,,3.0,1,0,,,0,0,,868000
7,153066,Fabio Carvalho,0.0,45.0,28,M,6.3,False,False,,,,0,,,18.0,,16,1.0,,,5.0,2.0,,,,1.0,,0,0,,,0,0,,868000
8,306,Mohamed Salah,0.0,90.0,11,F,7.3,False,False,2.0,1.0,,0,,,26.0,3.0,17,2.0,,,9.0,3.0,2.0,1.0,,,1.0,0,0,,,0,0,,868000
9,51617,Darwin Núñez,0.0,80.0,27,F,7.2,False,False,5.0,2.0,,0,,,10.0,2.0,6,1.0,,,9.0,5.0,,,,,1.0,0,0,,,0,0,,868000
10,2489,Luis Díaz,1.0,90.0,23,F,7,False,False,1.0,,,0,,,22.0,2.0,15,1.0,,,9.0,4.0,,,,2.0,2.0,0,0,,,0,0,,868000
11,18812,Adrián,0.0,,13,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868000
12,289,Andrew Robertson,0.0,31.0,26,D,6.9,False,True,,,,0,,,16.0,3.0,14,,,,1.0,,1.0,,,,,0,0,,,0,0,,868000
13,286,Joël Matip,0.0,10.0,32,D,6.7,False,True,,,,0,,,14.0,,13,,,,,,,,,,,0,0,,,0,0,,868000
14,127472,Nathaniel Phillips,0.0,,47,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868000
15,310187,Stefan Bajčetić,0.0,,43,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868000
16,296,James Milner,0.0,31.0,7,M,6.2,False,True,,,,0,,,13.0,,8,,,2.0,4.0,,,,3.0,,,0,0,,,0,0,,868000
17,150,Arthur,0.0,,29,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868000
18,2678,Diogo Jota,0.0,10.0,20,F,6.2,False,True,2.0,,,0,,,5.0,2.0,2,1.0,,,5.0,2.0,2.0,,,,1.0,0,0,,,0,0,,868000
19,302,Roberto Firmino,0.0,45.0,9,F,7.2,False,True,3.0,3.0,,0,,,14.0,1.0,12,1.0,,,4.0,2.0,,,,,,0,0,,,0,0,,868000
0,280,Alisson,0.0,90.0,1,G,7.5,False,False,,,,0,,2.0,47.0,,39,,,,1.0,,,,1.0,,,0,0,,,0,0,0.0,868019
1,284,Joe Gomez,1.0,90.0,2,D,7.3,False,False,1.0,1.0,,0,,,45.0,,37,1.0,,1.0,5.0,3.0,,,,,,0,0,,,0,0,,868019
2,286,Joël Matip,0.0,90.0,32,D,6.9,False,False,,,,0,,,64.0,,56,1.0,1.0,2.0,9.0,3.0,,,3.0,,3.0,1,0,,,0,0,,868019
3,1145,Ibrahima Konaté,0.0,90.0,5,D,7.3,False,False,,,,0,,,66.0,,59,1.0,1.0,1.0,6.0,2.0,2.0,1.0,1.0,,2.0,0,0,,,0,0,,868019
4,1600,Konstantinos Tsimikas,0.0,66.0,21,D,6.9,False,False,,,,0,,,40.0,2.0,32,2.0,,,8.0,3.0,,,1.0,,3.0,1,0,,,0,0,,868019
5,292,Jordan Henderson,1.0,90.0,14,M,7,True,False,1.0,1.0,,0,,,52.0,,43,,,,2.0,1.0,1.0,1.0,,,1.0,0,0,,,0,0,,868019
6,299,Fabinho,0.0,90.0,3,M,6.6,False,False,,,,0,,,45.0,1.0,39,2.0,1.0,1.0,8.0,2.0,,,1.0,,4.0,1,0,,,0,0,,868019
7,293,Curtis Jones,0.0,79.0,17,M,6.2,False,False,,,,0,,,54.0,,50,2.0,,,10.0,3.0,1.0,,3.0,1.0,,1,0,,,0,0,,868019
8,2678,Diogo Jota,0.0,90.0,20,F,6.2,False,False,,,,0,,,29.0,,23,,,,20.0,5.0,8.0,4.0,3.0,,2.0,0,0,,,0,0,,868019
9,302,Roberto Firmino,0.0,65.0,9,F,6.9,False,False,,,,0,,,31.0,,27,,,,3.0,2.0,1.0,1.0,,,,0,0,,,0,0,,868019
10,51617,Darwin Núñez,0.0,79.0,27,F,7,False,False,2.0,2.0,,0,,,28.0,1.0,20,2.0,,,15.0,6.0,4.0,2.0,1.0,1.0,,0,0,,,0,0,,868019
11,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868019
12,283,Trent Alexander-Arnold,0.0,,66,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868019
13,289,Andrew Robertson,1.0,24.0,26,D,6.3,False,True,,,,0,,,14.0,,9,,,,2.0,1.0,,,1.0,,,0,0,,,0,0,,868019
14,127472,Nathaniel Phillips,0.0,,47,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868019
15,296,James Milner,0.0,11.0,7,M,6.6,False,True,,,,0,,,9.0,,5,2.0,,,3.0,2.0,,,,,,0,0,,,0,0,,868019
16,153066,Fabio Carvalho,0.0,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868019
17,150,Arthur,0.0,,29,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868019
18,306,Mohamed Salah,0.0,25.0,11,F,6.6,False,True,,,,0,,,10.0,,7,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,,,0,0,,868019
19,247,Cody Gakpo,0.0,11.0,18,F,6.2,False,True,,,,0,,,3.0,,3,,,,8.0,2.0,1.0,1.0,1.0,,2.0,0,0,,,0,0,,868019
0,280,Alisson,0.0,90.0,1,G,6.6,False,False,,,,3,,4.0,35.0,,28,,,,2.0,2.0,,,,,,0,0,,,0,0,0.0,868037
1,283,Trent Alexander-Arnold,0.0,45.0,66,D,6.3,False,False,,,,0,,,22.0,1.0,15,,,1.0,3.0,1.0,,,1.0,1.0,,0,0,,,0,0,,868037
2,286,Joël Matip,0.0,69.0,32,D,6.2,False,False,,,,0,,,46.0,,42,,,1.0,4.0,2.0,,,2.0,1.0,,0,0,,,0,0,,868037
3,290,Virgil van Dijk,0.0,90.0,4,D,6.7,False,False,1.0,,,0,,,74.0,,65,,2.0,,,,,,,,,0,0,,,0,0,,868037
4,1600,Konstantinos Tsimikas,0.0,90.0,21,D,6.5,False,False,,,,0,,,44.0,,36,2.0,,1.0,5.0,3.0,,,,1.0,1.0,0,0,,,0,0,,868037
5,292,Jordan Henderson,0.0,90.0,14,M,6.7,True,False,,,,0,,,60.0,1.0,48,2.0,1.0,,5.0,2.0,,,,,1.0,0,0,,,0,0,,868037
6,507,Thiago Alcântara,0.0,90.0,6,M,6.2,False,False,,,,0,,,67.0,,53,2.0,,2.0,12.0,8.0,,,1.0,3.0,1.0,0,0,,1.0,0,0,,868037
7,306,Mohamed Salah,0.0,69.0,11,M,6.3,False,False,1.0,,,0,,,19.0,1.0,17,,,,6.0,2.0,3.0,2.0,,,,0,0,,,0,0,,868037
8,2678,Diogo Jota,1.0,81.0,20,M,7,False,False,,,,0,1.0,,27.0,1.0,16,3.0,,1.0,13.0,8.0,3.0,2.0,1.0,2.0,1.0,0,0,,,0,0,,868037
9,2489,Luis Díaz,0.0,42.0,23,M,6.2,False,False,,,,0,1.0,,12.0,1.0,10,,,,8.0,1.0,2.0,,,1.0,3.0,1,0,,,0,0,,868037
10,51617,Darwin Núñez,5.0,90.0,27,F,7,False,False,2.0,2.0,1.0,0,,,10.0,,7,,,,9.0,2.0,,,1.0,,2.0,0,0,,,0,0,,868037
11,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868037
12,284,Joe Gomez,0.0,45.0,2,D,6.9,False,True,,,,0,,,14.0,,12,4.0,,1.0,5.0,4.0,,,,,,1,0,,,0,0,,868037
13,127472,Nathaniel Phillips,0.0,,47,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868037
14,1145,Ibrahima Konaté,0.0,21.0,5,D,6.3,False,True,,,,0,,,11.0,,9,,,1.0,2.0,,,,1.0,,1.0,0,0,,,0,0,,868037
15,296,James Milner,0.0,,7,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868037
16,153066,Fabio Carvalho,0.0,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868037
17,19035,Harvey Elliott,0.0,9.0,19,M,6.3,False,True,,,,0,,,7.0,,5,1.0,,,2.0,1.0,,,1.0,,,0,0,,,0,0,,868037
18,299,Fabinho,0.0,21.0,3,M,6.2,False,True,,,,0,,,11.0,,9,,,,4.0,2.0,1.0,,,1.0,1.0,0,0,,,0,0,,868037
19,302,Roberto Firmino,0.0,48.0,9,F,7.3,False,True,1.0,1.0,1.0,0,,,29.0,,23,1.0,,,5.0,1.0,,,,,,0,0,,,0,0,,868037
0,280,Alisson,0.0,90.0,1,G,7.9,False,False,,,,1,,6.0,17.0,,17,,,,1.0,,,,,,1.0,0,0,,,0,0,0.0,868071
1,296,James Milner,0.0,62.0,7,D,8,True,False,,,,0,,,60.0,3.0,50,4.0,1.0,1.0,7.0,7.0,,,,3.0,,0,0,,,0,0,,868071
2,284,Joe Gomez,0.0,90.0,2,D,7.3,False,False,,,,0,,,116.0,,100,2.0,1.0,,10.0,6.0,,,,1.0,2.0,1,0,,,0,0,,868071
3,290,Virgil van Dijk,0.0,90.0,4,D,6.9,False,False,2.0,1.0,,0,,,114.0,,105,1.0,,2.0,6.0,5.0,,,,,,0,0,,,0,0,,868071
4,289,Andrew Robertson,0.0,90.0,26,D,7.2,False,False,,,,0,,,55.0,3.0,43,1.0,,,7.0,2.0,2.0,1.0,,,1.0,0,0,,,0,0,,868071
5,19035,Harvey Elliott,0.0,90.0,19,M,7.7,False,False,1.0,1.0,,0,,,66.0,3.0,52,1.0,,,13.0,9.0,4.0,3.0,1.0,4.0,1.0,0,0,,,0,0,,868071
6,299,Fabinho,0.0,90.0,3,M,6.7,False,False,,,,0,,,74.0,,64,1.0,,,4.0,1.0,,,1.0,,,0,0,,,0,0,,868071
7,293,Curtis Jones,0.0,90.0,17,M,6.9,False,False,1.0,1.0,,0,,,80.0,1.0,75,,,1.0,12.0,5.0,3.0,1.0,1.0,4.0,2.0,0,0,,,0,0,,868071
8,153066,Fabio Carvalho,0.0,62.0,28,M,6,False,False,4.0,1.0,,0,,,13.0,,9,2.0,,,12.0,3.0,,,1.0,,,0,0,,,0,0,,868071
9,306,Mohamed Salah,0.0,90.0,11,F,6.7,False,False,3.0,2.0,,0,,,6.0,1.0,4,,,,5.0,,,,,,,0,0,,,0,0,,868071
10,302,Roberto Firmino,0.0,76.0,9,F,6.7,False,False,2.0,,,0,,,31.0,,23,2.0,,,9.0,5.0,,,1.0,1.0,1.0,0,0,,,0,0,,868071
11,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868071
12,18812,Adrián,0.0,,13,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868071
13,283,Trent Alexander-Arnold,0.0,28.0,66,D,7.3,False,True,1.0,1.0,,0,,,21.0,2.0,17,,,,,,,,,,,0,0,,,0,0,,868071
14,127472,Nathaniel Phillips,0.0,,47,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868071
15,1600,Konstantinos Tsimikas,0.0,,21,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868071
16,310187,Stefan Bajčetić,0.0,,43,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868071
17,334729,Bobby Clark,0.0,,42,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868071
18,297,Alex Oxlade-Chamberlain,0.0,14.0,15,M,6.3,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868071
19,292,Jordan Henderson,0.0,28.0,14,M,6.6,False,True,,,,0,,,38.0,,36,,,,1.0,,,,1.0,,,0,0,,,0,0,,868071
0,280,Alisson,0.0,90.0,1,G,7.5,False,False,,,,1,,4.0,36.0,,21,,,,2.0,1.0,,,,,,0,0,,,0,0,0.0,868093
1,283,Trent Alexander-Arnold,0.0,90.0,66,D,6.9,False,False,,,,0,,,71.0,1.0,56,,1.0,1.0,3.0,,,,,,1.0,0,0,,,0,0,,868093
2,1145,Ibrahima Konaté,0.0,90.0,5,D,7.2,False,False,,,,0,,,74.0,,57,3.0,,2.0,13.0,11.0,,,,1.0,1.0,0,0,,,0,0,,868093
3,290,Virgil van Dijk,0.0,90.0,4,D,6.6,True,False,,,,0,,,72.0,,66,,,,1.0,1.0,,,,,,0,0,,,0,0,,868093
4,289,Andrew Robertson,0.0,90.0,26,D,7,False,False,,,,0,,,64.0,2.0,57,1.0,,2.0,6.0,3.0,2.0,1.0,1.0,1.0,,0,0,,,0,0,,868093
5,19035,Harvey Elliott,0.0,74.0,19,M,6.7,False,False,1.0,1.0,,0,,,50.0,,41,1.0,1.0,,8.0,4.0,2.0,,2.0,3.0,,0,0,,,0,0,,868093
6,299,Fabinho,0.0,90.0,3,M,7.3,False,False,,,,0,,,62.0,2.0,57,2.0,1.0,2.0,5.0,3.0,,,1.0,1.0,1.0,0,0,,,0,0,,868093
7,507,Thiago Alcântara,0.0,90.0,6,M,7.5,False,False,1.0,,,0,,,70.0,2.0,65,5.0,,,12.0,7.0,2.0,1.0,1.0,,,0,0,,,0,0,,868093
8,302,Roberto Firmino,0.0,74.0,9,M,6.2,False,False,,,,0,,,27.0,,22,,,2.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,0,0,,,0,0,,868093
9,51617,Darwin Núñez,0.0,87.0,27,F,7.6,False,False,4.0,2.0,,0,1.0,,31.0,2.0,25,1.0,,2.0,12.0,4.0,3.0,1.0,,1.0,2.0,0,0,,,0,0,,868093
10,306,Mohamed Salah,2.0,89.0,11,F,7.6,False,False,3.0,3.0,2.0,0,,,39.0,,32,1.0,,,7.0,2.0,2.0,,1.0,1.0,1.0,0,0,,,0,0,,868093
11,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868093
12,284,Joe Gomez,0.0,8.0,2,D,6.7,False,True,,,,0,,,,,,,,,1.0,1.0,,,,,,0,0,,,0,0,,868093
13,1600,Konstantinos Tsimikas,0.0,,21,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868093
